State,Year,Quarter,Population,Unemployment_Rate,Civilian noninstitutional population,Total Civilian Labor Force,Total Employed Civilian Labor Force,Total Unemployed Civilian Labor Force,% Civilian Labor Force Unemployed,Personal_Income,Applications,Formations,Births,GDP_Total,GDP_Accom_Food,GDP_Admin_Waste,GDP_Ag_Fish_Hunt,GDP_Arts_Recreation,GDP_Construction,GDP_Durable_Goods,GDP_Education,GDP_Finance_Insurance,GDP_Gov_Federal,GDP_Gov_Military,GDP_Gov_State_Local,GDP_Gov_Total,GDP_Healthcare_Social,GDP_Information,GDP_Management,GDP_Manufacturing,GDP_Mining_Oil_Gas,GDP_Nondurable_Goods,GDP_Other_Services,GDP_Private_Total,GDP_Prof_Tech_Services,GDP_Real_Estate,GDP_Retail,GDP_Transport_Warehousing,GDP_Utilities,GDP_Wholesale,Housing_Price_Index
Pennsylvania,2023,3,13026865,3.57,10522954.0,6560220.0,6329360.0,230860.0,3.5,889181.5,38581,2142,33212,977612.6,26010.4,26344.2,4236.8,11386.5,39668.4,50919.0,22925.6,67130.1,19435.0,3323.9,60473.9,83232.8,99304.7,41523.3,30984.7,110020.5,15984.3,59101.5,22154.7,894379.8,78485.3,125490.8,62144.7,38254.8,15959.5,56370.5,333.82
Pennsylvania,2023,4,13043368,3.7,10545483.0,6602084.0,6360770.0,241314.0,3.7,901255.8,39312,2212,31577,989532.9,26411.0,26408.9,4098.7,11691.0,40557.0,51078.9,23292.9,68395.6,19666.2,3393.2,61401.7,84461.1,101087.3,42690.3,31343.5,109955.7,16491.7,58876.8,22432.9,905071.8,79849.3,126844.4,62847.8,38909.3,15023.3,56741.0,337.33
Pennsylvania,2024,1,13055660,3.63,10562008.0,6617742.0,6375351.0,242391.0,3.7,908576.5,40058,2165,31250,989552.2,26228.0,26437.1,4002.5,11812.7,41024.8,49932.9,23551.8,70175.4,20064.8,3462.1,62062.9,85589.8,102468.3,41061.1,31075.2,106851.2,14490.9,56918.3,23000.6,903962.4,79700.9,127542.3,63032.8,38597.3,15680.4,57229.3,342.68
Pennsylvania,2024,2,13070431,3.6,10578980.0,6602080.0,6364920.0,237160.0,3.6,919776.7,34496,1969,31606,1003336.1,26639.6,26807.5,4153.2,12086.5,41161.9,50911.2,23895.7,71959.0,20319.0,3546.6,62447.1,86312.7,104685.3,41369.6,31343.6,108618.5,15024.2,57707.3,23470.3,917023.4,81616.7,129398.9,62911.8,38797.0,15232.8,57851.4,348.88
Pennsylvania,2024,3,13083150,3.63,10598943.0,6571301.0,6334789.0,236512.0,3.6,931369.3,35489,2080,33299,1014937.8,26702.6,27092.9,5304.0,12627.3,40947.0,51045.1,24415.4,72495.3,20607.4,3591.6,63379.5,87578.5,107342.7,41848.5,33402.7,107628.6,13867.8,56583.6,24090.7,927359.2,82659.3,130263.7,64080.0,39315.6,14876.2,58398.8,353.6
Pennsylvania,2024,4,13090227,3.7,10613672.0,6546403.0,6305029.0,241374.0,3.7,937796.0,35909,2142,31144,1023669.6,27014.4,27331.3,5710.4,12396.9,41625.1,51136.9,24791.4,73935.1,20819.1,3640.6,63903.7,88363.4,108499.7,41856.3,32708.0,108126.9,13266.0,56990.0,24376.0,935306.2,84266.0,131783.4,63281.4,39552.9,15028.9,59756.1,359.18
Pennsylvania,2025,1,13090303,3.8,10622885.0,6541865.0,6295655.0,246210.0,3.8,953841.9,35359,2137,31250,1029344.6,26490.2,27526.8,5746.2,12838.2,41984.4,51010.2,24854.5,74521.5,21091.4,3661.7,64990.4,89743.5,110359.9,41925.9,32102.9,104749.5,14457.6,53739.3,24198.0,939601.1,85345.5,133028.8,63967.3,39804.7,15689.4,60010.0,364.6
Pennsylvania,2025,2,13090776,3.93,10629780.0,6548779.0,6293169.0,255610.0,3.9,967506.1,38104,2299,31606,1045273.0,26975.7,27765.9,4526.8,13220.4,41767.4,51287.8,25234.6,76528.0,21002.8,3740.4,65382.7,90125.9,112513.6,43072.0,32328.4,106713.6,13092.5,55425.8,24400.1,955147.1,87185.2,134659.2,64985.7,40010.5,15361.4,64806.3,365.94
Rhode Island,2005,1,1067916,4.87,835616.0,553690.0,527017.0,26673.0,4.8,38571.2,1778,384,2912,43268.9,1381.7,1118.2,90.3,438.5,2356.3,3142.2,1141.1,3285.2,1100.7,1387.0,3893.0,6380.7,4064.6,1739.7,1179.0,4241.8,25.7,1099.6,1045.6,36888.2,2280.2,6194.7,2878.8,688.8,539.2,2199.1,230.48
Rhode Island,2005,2,1066711,5.0,834919.0,558147.0,530726.0,27421.0,4.9,39117.7,1836,411,3338,44235.3,1398.7,1129.5,97.3,441.6,2443.9,3031.5,1154.6,3510.0,1107.1,1443.4,3943.6,6494.1,4101.1,2138.1,1069.5,4103.0,26.8,1071.5,1058.7,37741.2,2272.4,6446.2,2922.3,706.7,512.2,2208.8,231.53
Rhode Island,2005,3,1065506,5.3,834689.0,563911.0,534773.0,29138.0,5.2,39384.1,1683,335,3360,44605.7,1431.6,1128.9,117.9,455.9,2458.5,3016.0,1151.7,3545.7,1116.9,1484.8,4031.7,6633.3,4226.1,1751.2,1051.9,4197.5,26.5,1181.5,1095.3,37972.4,2255.1,6627.9,2965.9,741.7,539.4,2203.8,235.1
Rhode Island,2005,4,1064301,5.4,835687.0,567307.0,536587.0,30720.0,5.4,39892.2,1965,379,3087,45543.0,1451.7,1132.9,146.5,462.9,2438.9,3012.6,1159.8,3481.9,1139.4,1497.7,4138.1,6775.1,4248.1,2080.1,1043.0,4328.3,29.3,1315.7,1124.2,38767.9,2341.5,6727.9,2954.2,758.3,598.5,2260.1,234.62
Rhode Island,2006,1,1063096,5.37,835708.0,567754.0,537340.0,30414.0,5.4,40225.2,1877,380,2951,45555.0,1450.8,1141.0,127.1,451.9,2486.1,3153.6,1208.3,3455.5,1164.6,1523.6,3976.3,6664.4,4341.9,1868.8,1097.7,4757.3,27.4,1603.8,1184.5,38890.6,2326.2,6437.3,2922.3,753.3,644.3,2208.9,236.25
Rhode Island,2006,2,1061651,5.4,835189.0,569574.0,538883.0,30691.0,5.4,41080.8,1867,342,3147,47187.7,1477.2,1161.4,116.5,464.2,2569.5,3240.2,1230.4,3582.1,1169.8,1533.2,4145.0,6848.0,4410.1,2052.1,1400.5,4993.4,26.9,1753.2,1222.4,40339.6,2441.7,6589.1,2919.8,775.6,610.1,2296.8,236.38
Rhode Island,2006,3,1060206,5.27,834886.0,570759.0,540443.0,30316.0,5.3,41703.9,1778,335,3235,48117.9,1468.9,1159.6,122.2,467.6,2573.1,3207.0,1251.6,4018.4,1172.2,1486.2,4163.2,6821.6,4361.7,1989.6,1169.9,4893.8,27.8,1686.7,1217.0,41296.4,3163.7,6669.0,2913.9,769.2,739.0,2320.4,233.3
Rhode Island,2006,4,1058760,5.0,835062.0,571708.0,542563.0,29145.0,5.1,41638.2,1790,357,3039,47800.5,1471.1,1189.6,132.8,476.6,2603.2,3125.4,1267.5,4335.9,1198.5,1559.6,4294.1,7052.1,4397.4,1943.8,1262.1,4680.7,28.9,1555.3,1194.4,40748.3,2402.3,6757.1,2867.5,776.6,639.6,2320.9,230.99
Rhode Island,2007,1,1057315,4.73,834957.0,571641.0,544342.0,27299.0,4.8,42835.0,1760,292,3002,47874.5,1421.9,1205.2,105.7,435.7,2674.2,3290.6,1271.8,4184.9,1206.4,1549.0,4273.3,7028.8,4408.1,1740.4,1266.3,4627.4,27.8,1336.8,1151.4,40845.8,2592.5,6812.2,3073.0,742.5,641.8,2462.9,227.06
Rhode Island,2007,2,1056737,4.8,834608.0,570011.0,543093.0,26918.0,4.7,42791.8,1809,304,3221,47430.5,1406.5,1234.5,102.8,449.8,2569.7,2984.8,1275.8,4574.5,1221.9,1553.4,4383.1,7158.5,4439.5,1678.6,1276.6,4174.8,32.6,1190.0,1118.6,40272.0,2474.7,6887.7,2856.5,728.7,627.0,2362.9,224.7
Rhode Island,2007,3,1056159,5.23,834536.0,569011.0,540235.0,28776.0,5.1,42969.8,1817,308,3227,47521.4,1397.0,1249.5,105.8,441.5,2536.7,2967.2,1315.9,4296.2,1235.1,1529.7,4348.6,7113.4,4498.4,1811.4,1409.7,4050.8,32.2,1083.6,1094.6,40408.0,2509.6,7070.2,2840.8,731.3,649.5,2367.1,221.95
Rhode Island,2007,4,1055581,5.7,834891.0,569638.0,538046.0,31592.0,5.5,43144.3,1802,280,2926,47134.1,1415.7,1279.3,109.1,453.2,2448.5,2970.4,1343.1,3758.0,1239.9,1494.1,4344.8,7078.8,4550.0,1791.4,1245.9,4148.2,33.1,1177.7,1079.4,40055.3,2617.5,7218.2,2801.1,744.8,644.2,2374.4,219.01
Rhode Island,2008,1,1055003,6.27,834915.0,568709.0,534232.0,34477.0,6.1,43247.1,1681,263,2993,47238.8,1455.8,1255.7,113.0,444.5,2320.4,3003.1,1362.6,3299.7,1244.6,1493.4,4445.8,7183.8,4650.3,1939.2,1469.3,4149.8,33.4,1146.7,1087.6,40055.0,2802.0,7073.9,2822.2,765.2,635.1,2375.4,212.22
Rhode Island,2008,2,1054664,7.03,834730.0,566965.0,528865.0,38100.0,6.7,44381.0,1615,239,3146,47030.7,1483.2,1252.8,116.0,430.5,2288.1,3107.9,1388.4,2929.7,1254.2,1484.8,4455.5,7194.5,4700.7,1869.5,1471.0,4321.2,39.7,1213.2,1073.9,39836.2,2725.0,7063.6,2788.0,773.5,697.3,2424.0,206.26
Rhode Island,2008,3,1054324,8.1,834842.0,567261.0,523231.0,44030.0,7.8,43616.9,1651,243,3067,46921.0,1492.6,1268.1,119.3,430.4,2248.4,3102.1,1447.5,2759.5,1272.7,1451.8,4486.3,7210.7,4775.2,2002.0,1180.9,4381.2,40.0,1279.1,1068.1,39710.3,2786.9,7026.5,2787.2,784.3,731.1,2381.1,197.85
Rhode Island,2008,4,1053985,9.1,836022.0,566389.0,516904.0,49485.0,8.7,43829.5,1574,222,2842,47365.0,1543.2,1287.9,122.3,453.5,2197.0,3023.2,1481.8,2970.1,1296.1,1443.7,4388.7,7128.5,4887.6,1920.8,1372.3,4228.5,36.6,1205.4,1074.0,40236.5,2820.0,7089.6,2752.9,793.5,751.3,2453.7,192.78
Rhode Island,2009,1,1053646,10.4,836778.0,566516.0,509832.0,56684.0,10.0,41895.2,1538,206,2802,46767.9,1427.9,1220.8,121.8,423.5,2145.6,2675.4,1567.5,3489.3,1305.9,1424.6,4307.2,7037.7,4858.7,1907.2,1184.4,3851.4,36.0,1176.0,1042.0,39730.2,2671.7,7256.9,2633.9,765.0,815.9,2310.7,197.75
Rhode Island,2009,2,1053539,11.2,837370.0,568110.0,505136.0,62974.0,11.1,42665.0,1556,252,2895,47377.8,1456.9,1206.3,107.8,430.8,2105.2,2650.0,1571.1,4160.4,1319.3,1360.8,4235.6,6915.6,4904.0,1938.0,1179.3,3847.5,35.1,1197.5,1049.2,40462.1,2668.4,7245.7,2700.7,753.8,758.4,2343.6,187.09
Rhode Island,2009,3,1053432,11.43,838241.0,568150.0,503446.0,64704.0,11.4,42935.2,1524,222,3018,47947.9,1468.4,1220.9,106.0,456.0,2020.9,2684.3,1565.8,4432.0,1334.5,1373.3,4200.4,6908.2,4957.9,1911.6,1343.1,3927.1,40.1,1242.8,1044.2,41039.7,2617.8,7370.6,2715.9,752.6,721.2,2367.4,188.94
Rhode Island,2009,4,1053326,11.63,839313.0,566777.0,501308.0,65469.0,11.6,43564.3,1573,249,2727,48495.3,1484.4,1245.3,109.2,447.4,2011.3,2671.0,1566.3,4326.9,1329.9,1360.3,4323.5,7013.7,5162.0,1959.6,1253.5,3957.9,40.6,1286.9,1060.5,41481.5,2652.5,7443.2,2777.4,775.8,716.9,2490.9,186.37
Rhode Island,2010,1,1053219,11.8,839907.0,569295.0,502029.0,67266.0,11.8,43993.4,1551,223,2680,48466.3,1560.2,1272.1,108.9,477.0,1944.8,2656.7,1607.7,4037.7,1347.4,1352.6,4272.1,6972.1,5039.0,1862.5,1343.6,3945.5,38.8,1288.8,1028.4,41494.1,2648.2,7575.7,2838.0,768.4,783.4,2615.1,182.63
Rhode Island,2010,2,1053962,11.7,840394.0,571936.0,504590.0,67346.0,11.8,44968.1,1615,230,2870,49325.4,1576.2,1339.0,108.6,492.6,1974.4,2677.1,1703.8,3813.8,1419.1,1364.1,4488.5,7271.7,5211.6,1936.3,1268.2,3994.5,37.1,1317.4,1050.0,42053.7,2761.2,7705.3,2859.6,794.7,853.7,2574.4,182.39
Rhode Island,2010,3,1055643,11.5,843160.0,571724.0,506026.0,65698.0,11.5,45342.9,1630,226,2895,49868.0,1609.5,1352.4,108.3,502.2,1977.3,2897.0,1675.2,3543.3,1372.6,1305.5,4463.0,7141.1,5260.1,2105.2,1501.8,4202.3,35.3,1305.3,1076.8,42726.9,2835.3,7738.2,2875.6,813.7,829.1,2682.8,183.54
Rhode Island,2010,4,1056759,11.47,844715.0,570971.0,505407.0,65564.0,11.5,45591.1,1603,246,2732,49976.6,1589.4,1351.9,108.0,512.5,1915.4,2760.1,1645.9,3800.2,1384.3,1343.1,4620.1,7347.5,5310.8,2085.8,1488.9,4056.7,33.6,1296.6,1072.8,42629.1,2822.2,7816.5,2857.8,807.4,753.8,2594.3,180.21
Rhode Island,2011,1,1057475,11.2,845814.0,568623.0,504442.0,64181.0,11.3,45992.3,1672,241,2592,48881.7,1610.4,1337.4,107.7,511.6,1823.6,2807.4,1690.1,3506.9,1389.5,1332.9,4534.8,7257.2,5183.9,1994.1,1153.6,4082.1,31.8,1274.7,1045.1,41624.5,2760.1,7744.1,2839.0,827.1,737.9,2643.3,178.03
Rhode Island,2011,2,1058241,11.03,846704.0,565865.0,503389.0,62476.0,11.0,46852.9,1623,233,2780,50420.0,1629.5,1331.9,107.4,524.3,1871.2,2766.6,1679.3,3915.8,1385.7,1300.8,4692.4,7378.9,5224.6,2156.2,1584.4,4061.5,30.1,1294.9,1055.5,43041.1,2812.3,7875.0,2895.7,832.1,788.5,2672.0,173.64
Rhode Island,2011,3,1059508,11.1,847874.0,563549.0,501056.0,62493.0,11.1,46923.4,1523,206,2967,50479.9,1658.8,1347.9,107.1,511.0,1882.3,2665.5,1716.5,4131.8,1389.1,1272.1,4765.1,7426.3,5243.2,2018.0,1498.3,3924.1,28.3,1258.5,1053.5,43053.6,2795.6,7876.3,2846.8,839.3,830.0,2744.3,169.98
Rhode Island,2011,4,1060912,11.07,849829.0,563530.0,500948.0,62582.0,11.1,46972.9,1598,220,2621,50713.1,1680.8,1342.8,106.8,512.6,1940.9,2683.2,1760.8,3978.8,1400.2,1267.6,4565.6,7233.3,5228.6,2002.3,1558.9,4039.8,26.6,1356.6,1059.3,43479.8,2861.5,7980.0,2903.9,848.3,780.4,2860.7,171.35
Rhode Island,2012,1,1062024,10.8,851536.0,562690.0,501544.0,61146.0,10.9,47968.6,1586,216,2653,51190.0,1772.0,1382.8,106.5,533.0,2024.5,2632.1,1700.6,4355.7,1412.0,1284.6,4677.7,7374.4,5283.9,1944.6,1550.9,3947.1,24.8,1315.0,1065.7,43815.7,2872.4,7857.0,2884.0,890.3,680.3,2939.8,171.42
Rhode Island,2012,2,1063117,10.5,853127.0,562275.0,502787.0,59488.0,10.6,48121.5,1562,223,2762,51578.2,1786.8,1399.9,107.4,527.9,1982.0,2677.7,1704.9,4548.5,1417.2,1247.6,4604.3,7269.1,5273.1,1963.8,1584.4,4007.2,25.9,1329.6,1067.1,44309.1,2918.2,7871.8,2924.6,906.3,725.6,2983.8,170.14
Rhode Island,2012,3,1064553,10.17,854839.0,565138.0,506826.0,58312.0,10.3,47983.5,1576,235,2849,51787.3,1786.2,1399.8,106.1,533.0,1934.9,2598.2,1652.3,4727.1,1425.4,1222.0,4656.8,7304.2,5345.8,1788.4,1621.8,4005.8,24.9,1407.6,1080.8,44483.1,2937.2,7943.1,2948.7,910.5,756.1,2980.6,169.27
Rhode Island,2012,4,1065933,9.73,856523.0,568130.0,512024.0,56106.0,9.9,48672.2,1613,272,2662,51554.7,1811.4,1417.2,105.2,555.1,1882.4,2655.8,1661.0,4448.4,1419.4,1210.8,4628.4,7258.7,5355.8,1732.1,1827.5,4050.6,22.5,1394.7,1073.2,44296.0,2817.1,7880.1,2970.4,889.8,836.0,2960.1,169.85
Rhode Island,2013,1,1066766,9.53,857898.0,567147.0,512926.0,54221.0,9.6,47868.3,1581,194,2598,52680.2,1850.0,1458.9,105.8,533.9,1919.9,2793.1,1688.0,4247.4,1418.0,1189.5,4737.8,7345.3,5496.1,1868.8,1752.8,4356.8,23.7,1563.7,1085.1,45334.9,3002.7,8066.7,3029.0,881.8,841.4,3134.9,171.13
Rhode Island,2013,2,1067714,9.57,858909.0,565140.0,511241.0,53899.0,9.5,48016.6,1475,219,2758,52474.1,1853.2,1489.7,106.3,542.5,1883.7,2764.1,1719.8,4276.4,1412.1,1197.5,4743.0,7352.5,5452.4,1850.0,1740.4,4326.5,25.0,1562.4,1087.2,45121.6,2960.6,8087.8,3011.7,875.0,785.7,3059.0,174.82
Rhode Island,2013,3,1069095,9.57,860399.0,565238.0,510954.0,54284.0,9.6,48345.0,1493,227,2796,53217.5,1860.5,1501.9,106.9,578.7,1905.4,2804.5,1720.5,4473.0,1390.8,1222.1,4778.7,7391.6,5450.4,1801.3,1816.8,4394.4,26.2,1589.9,1096.7,45825.9,3023.5,8253.5,3071.3,891.3,767.0,3097.8,177.46
Rhode Island,2013,4,1070519,9.27,862151.0,564260.0,511287.0,52973.0,9.4,48518.3,1631,247,2657,53605.0,1883.4,1525.2,107.5,608.8,1875.0,2809.7,1746.9,4585.9,1429.4,1151.6,4703.7,7284.7,5475.1,1752.0,1945.2,4427.3,27.5,1617.6,1117.2,46320.4,3040.9,8277.5,3106.1,918.3,768.8,3139.3,175.35
Rhode Island,2014,1,1071546,8.7,863639.0,563841.0,513587.0,50254.0,8.9,49366.8,1638,238,2564,53695.2,1759.8,1491.3,108.0,634.5,1862.1,2546.1,1774.5,5154.5,1449.3,1111.4,4765.3,7326.0,5492.7,1773.3,2098.8,4143.2,28.7,1597.1,1121.3,46369.2,3009.8,8155.9,2954.4,872.7,827.0,3113.3,181.21
Rhode Island,2014,2,1072627,8.0,864950.0,564163.0,517710.0,46453.0,8.2,49653.6,1703,236,2711,54192.0,1795.8,1521.9,108.6,617.2,1909.4,2559.0,1758.1,5217.3,1477.6,1114.3,4804.9,7396.8,5520.7,1820.5,1911.0,4155.7,30.0,1596.7,1150.8,46795.2,3126.2,8218.7,3086.5,904.4,812.4,3125.1,180.83
Rhode Island,2014,3,1074011,7.47,866548.0,564811.0,521718.0,43093.0,7.6,50177.7,1658,228,2852,54871.4,1827.9,1557.6,109.2,609.1,1920.4,2594.2,1821.0,5140.1,1508.3,1157.9,4856.5,7522.6,5604.6,1849.6,1893.7,4230.8,31.2,1636.5,1180.1,47348.8,3190.5,8234.5,3113.6,922.2,839.1,3262.6,182.34
Rhode Island,2014,4,1075315,6.9,868137.0,565494.0,525450.0,40044.0,7.1,50982.5,1522,206,2696,55691.3,1876.8,1641.9,109.8,631.6,1889.2,2725.0,1817.5,5694.0,1515.7,1120.8,4843.4,7480.0,5615.2,1722.9,1950.0,4392.8,32.5,1667.8,1191.1,48211.4,3252.3,8143.4,3203.1,937.6,843.6,3257.6,184.26
Rhode Island,2015,1,1076102,6.43,869379.0,566321.0,529233.0,37088.0,6.5,51201.5,1687,238,2583,55910.4,1874.9,1583.1,110.3,640.5,1865.4,2756.0,1834.9,5393.9,1522.0,1096.2,4944.8,7563.1,5713.5,1877.5,2203.6,4455.3,33.7,1699.3,1205.2,48347.3,3190.3,8065.9,3131.7,948.3,880.6,3313.1,186.5
Rhode Island,2015,2,1076973,6.17,870325.0,566925.0,531331.0,35594.0,6.3,51747.7,1622,262,2743,56571.8,1983.3,1605.7,110.9,640.6,1926.4,2878.5,1861.8,5389.4,1534.5,1101.9,4879.8,7516.1,5741.2,1774.2,2161.3,4797.6,35.0,1919.1,1217.9,49055.7,3322.3,7982.2,3221.0,965.6,863.9,3432.2,187.41
Rhode Island,2015,3,1078313,5.8,871661.0,564458.0,531080.0,33378.0,5.9,51930.8,1672,240,2937,56675.0,2027.3,1617.6,111.5,654.3,1976.3,3013.0,1881.7,5228.3,1543.6,1095.8,5022.1,7661.4,5797.9,1727.1,2030.1,4846.0,36.2,1833.0,1217.6,49013.5,3350.8,7995.4,3263.6,978.0,915.1,3337.3,189.4
Rhode Island,2015,4,1079680,5.67,873219.0,562667.0,530643.0,32024.0,5.7,52220.7,1691,228,2730,57258.7,2066.6,1635.8,112.0,687.0,2006.8,3131.8,1877.5,5760.2,1566.8,1057.4,4963.7,7587.9,5867.7,1786.0,1877.3,4889.6,37.5,1757.8,1231.7,49670.9,3386.6,8010.3,3347.1,983.3,810.7,3280.8,192.33
Rhode Island,2016,1,1080673,5.53,874530.0,563314.0,531797.0,31517.0,5.6,51978.3,1720,249,2638,56591.5,2051.0,1639.8,112.6,666.8,2015.9,3202.3,1890.1,5182.1,1585.2,1145.0,4873.4,7603.6,5746.5,1639.1,2200.7,4902.0,38.7,1699.6,1250.2,48988.0,3232.5,8032.5,3273.6,982.6,847.2,3270.2,193.41
Rhode Island,2016,2,1081761,5.37,875729.0,564333.0,533702.0,30631.0,5.4,52293.2,1621,218,2668,57414.5,2080.8,1651.0,113.2,698.1,2012.9,3148.5,1889.3,5730.1,1584.9,1163.8,4834.0,7582.6,5819.9,1816.3,2186.0,4778.0,40.0,1629.5,1263.1,49831.9,3310.9,8081.7,3271.4,996.7,860.2,3229.0,196.41
Rhode Island,2016,3,1082922,5.2,877145.0,565236.0,535390.0,29846.0,5.3,52891.9,1741,228,2915,58478.1,2122.1,1666.2,113.7,704.0,2025.8,3112.6,1831.7,6540.3,1606.4,1162.4,4856.0,7624.8,5930.1,1820.4,2323.0,4707.4,41.2,1594.9,1274.3,50853.3,3328.6,8071.8,3309.4,999.4,841.5,3199.1,200.05
Rhode Island,2016,4,1083803,4.87,878465.0,565487.0,537335.0,28152.0,5.0,52894.4,1712,257,2577,58374.3,2113.5,1701.6,114.3,708.1,2151.1,3053.5,1820.8,6168.5,1649.8,1163.7,5179.4,7992.9,5952.6,1725.4,2014.9,4673.2,42.5,1619.7,1266.2,50381.5,3357.7,8102.8,3333.9,1012.2,903.3,3213.1,203.35
Rhode Island,2017,1,1084247,4.53,879486.0,566778.0,540499.0,26279.0,4.6,53604.0,1812,224,2467,57856.2,2154.1,1721.7,114.9,696.8,2171.5,2977.4,1883.3,5942.1,1683.5,1195.2,5029.0,7907.6,5896.8,1373.5,2212.4,4654.1,43.7,1676.7,1280.9,49948.5,3391.7,8095.8,3323.8,1004.9,850.7,3202.3,206.68
Rhode Island,2017,2,1084715,4.4,880242.0,568085.0,542886.0,25199.0,4.4,54178.6,1979,237,2621,58339.2,2189.1,1774.3,115.5,713.1,2191.9,2893.5,1857.6,5780.7,1700.7,1214.3,5190.4,8105.3,5943.5,1479.0,2034.9,4654.3,45.0,1760.8,1302.7,50233.9,3502.1,8096.5,3400.4,1030.7,964.8,3244.5,211.54
Rhode Island,2017,3,1086118,4.47,881318.0,568678.0,543552.0,25126.0,4.4,55444.0,1997,234,2903,59513.5,2218.0,1839.8,116.0,709.8,2212.3,2884.6,1903.3,6536.6,1727.0,1187.8,5210.8,8125.6,5937.8,1428.1,2289.2,4694.0,46.2,1809.4,1302.4,51387.9,3512.1,8061.7,3447.9,1040.8,864.7,3303.2,212.25
Rhode Island,2017,4,1087974,4.5,883072.0,569153.0,543422.0,25731.0,4.5,55590.4,2574,235,2647,59377.4,2211.5,1876.6,116.6,707.9,2232.7,2897.5,1971.6,6021.6,1729.1,1161.6,5400.6,8291.4,5971.8,1339.2,2350.2,4783.2,47.5,1885.6,1321.0,51086.0,3528.8,8019.4,3416.6,1054.6,868.3,3312.8,216.62
Rhode Island,2018,1,1089376,4.4,884491.0,569855.0,544409.0,25446.0,4.5,56365.0,2504,256,2538,59498.3,2246.6,1916.0,117.2,714.5,2253.1,3007.6,1970.4,5763.5,1728.8,1147.4,5349.1,8225.3,6012.8,1367.5,2083.7,4940.8,48.7,1933.2,1326.2,51273.0,3608.6,7921.6,3601.3,1081.6,1030.2,3275.4,221.85
Rhode Island,2018,2,1090915,4.03,885732.0,572453.0,548755.0,23698.0,4.1,56585.9,2645,260,2646,59926.3,2296.8,1932.8,117.7,706.1,2316.2,3046.4,1997.6,5999.4,1801.3,1148.1,5441.1,8390.6,6054.1,1316.5,2032.7,5013.7,50.0,1967.3,1345.6,51535.7,3629.8,7868.5,3584.7,1081.1,900.0,3302.2,225.98
Rhode Island,2018,3,1092347,3.9,887303.0,572513.0,550161.0,22352.0,3.9,56951.6,2682,252,2787,60001.5,2328.9,1940.3,118.3,697.3,2338.0,3127.1,2013.1,5810.1,1761.4,1113.8,5454.8,8330.0,6064.5,1363.6,2157.6,4987.2,51.2,1860.1,1355.0,51671.5,3698.4,7865.2,3629.3,1092.3,815.6,3361.3,229.52
Rhode Island,2018,4,1093218,3.87,888599.0,571513.0,549228.0,22285.0,3.9,57773.2,2434,244,2535,60833.5,2524.5,1969.6,118.9,559.5,2345.7,3102.4,2036.1,6048.1,1752.5,1096.3,5461.5,8310.2,6133.4,1422.4,2527.2,4859.8,52.5,1757.5,1365.6,52523.2,3685.8,7890.5,3615.1,1081.2,967.9,3339.1,229.13
Rhode Island,2019,1,1093640,3.7,889448.0,570825.0,549378.0,21447.0,3.8,60042.7,2606,249,2439,61970.5,2666.0,1994.6,119.4,557.7,2473.7,3163.7,2045.4,6644.2,1773.5,1123.3,5472.4,8369.3,6305.6,1494.9,2080.3,4764.8,53.7,1601.1,1376.6,53601.2,3806.0,7941.9,3794.0,1126.6,965.1,3409.5,232.57
Rhode Island,2019,2,1094176,3.5,890067.0,570303.0,550309.0,19994.0,3.5,60273.8,1907,216,2554,62495.9,2659.8,1975.6,120.0,613.4,2487.5,3170.1,2059.8,6952.6,1781.3,1135.9,5520.7,8437.9,6404.2,1487.6,2007.5,4671.7,55.0,1501.6,1375.7,54058.0,3709.0,8176.2,3799.3,1125.8,930.8,3472.9,235.79
Rhode Island,2019,3,1095239,3.5,891089.0,573522.0,553547.0,19975.0,3.5,60208.2,1864,202,2688,62956.2,2711.0,2000.1,120.6,617.5,2518.6,3184.6,2094.4,6622.3,1825.1,1165.8,5558.7,8549.6,6454.6,1517.1,1846.5,4720.1,56.2,1535.5,1400.6,54406.6,3796.9,8452.0,3890.6,1130.0,994.0,3492.6,239.18
Rhode Island,2019,4,1096443,3.4,892690.0,577212.0,557518.0,19694.0,3.4,60823.2,2078,261,2494,63836.1,2701.4,2015.9,121.2,666.8,2555.2,3177.2,2101.0,6762.7,1857.3,1190.9,5635.0,8683.2,6511.3,1509.4,1942.6,4780.0,57.5,1602.8,1412.8,55152.9,3895.2,8671.4,3863.4,1145.6,988.6,3478.5,244.15
Rhode Island,2020,1,1097085,3.6,893866.0,576322.0,555930.0,20392.0,3.5,61834.8,1818,189,2513,63481.3,2536.1,2058.4,121.7,550.3,2536.0,3143.3,2071.1,6451.8,1884.3,1158.0,5598.4,8640.6,6342.5,1411.0,2136.0,4887.0,58.7,1743.6,1361.7,54840.7,3829.5,8983.7,4012.4,1160.3,962.6,3394.4,248.89
Rhode Island,2020,2,1096870,15.57,894687.0,545276.0,447938.0,97338.0,17.9,67716.6,1757,151,2551,57449.0,1365.0,1793.7,122.3,268.3,2284.7,2799.4,1897.2,5953.5,1885.1,1122.3,5427.6,8434.9,5616.0,1373.7,1901.3,4542.0,60.0,1742.6,1078.3,49014.0,3553.2,8758.3,3627.0,793.6,976.3,3079.6,246.11
