State,Year,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic,Pop_Youth,Pop_Working,Pop_Senior,Age_Median,Population,Lawful_Permanent_Residents,Nonimmigrants,Naturalizations,Refugees,Asylees,Lawful_Permanent_Residents_Per_Million,Nonimmigrants_Per_Million,Naturalizations_Per_Million,Refugees_Per_Million,Asylees_Per_Million
North Dakota,2018,760062.0,661909.0,25255.0,42330.0,13290.0,550.0,16728.0,729745.0,30317.0,,,,,758080.0,1670.0,40700.0,510.0,160.0,30.0,2208.21,53682.989,678.029,213.698,34.297
North Dakota,2019,763724.0,663497.0,26087.0,42620.0,13285.0,605.0,17630.0,731785.0,31939.0,,,,,762062.0,1490.0,42720.0,720.0,130.0,30.0,1960.47,56061.055,943.493,166.653,40.679
North Dakota,2020,779563.0,679278.0,27141.0,40881.0,13280.0,683.0,18300.0,745607.0,33956.0,186422.0,470138.0,123003.0,35.48,779563.0,1000.0,21710.0,680.0,50.0,30.0,1284.053,27843.805,876.132,60.29,32.069
North Dakota,2021,777966.0,676689.0,27455.0,40953.0,13290.0,772.0,18807.0,743391.0,34575.0,185019.0,467432.0,125515.0,35.63,777966.0,1000.0,11440.0,1320.0,30.0,0.0,1280.262,14708.869,1701.874,38.562,0.0
North Dakota,2022,781057.0,676504.0,28550.0,41209.0,13942.0,1123.0,19729.0,745221.0,35836.0,184669.0,466741.0,129647.0,35.82,781057.0,1160.0,21610.0,980.0,60.0,10.0,1490.288,27668.915,1259.831,72.978,10.243
North Dakota,2023,789047.0,679754.0,30342.0,41639.0,15160.0,1440.0,20712.0,750556.0,38491.0,185416.0,469798.0,133833.0,35.87,789047.0,1780.0,36740.0,1780.0,190.0,10.0,2252.084,46556.162,2260.955,234.46,10.139
North Dakota,2024,796568.0,682429.0,31985.0,42075.0,16709.0,1836.0,21534.0,755691.0,40877.0,185263.0,473541.0,137764.0,35.95,,,,,,,,,,,
Ohio,2005,11463320.0,9715818.0,1380184.0,27437.0,170582.0,4252.0,165047.0,11177132.0,286188.0,,,,,,,,,,,,,,,
Ohio,2006,11481213.0,9706701.0,1391674.0,27800.0,176294.0,4573.0,174171.0,11180635.0,300578.0,,,,,,,,,,,,,,,
Ohio,2007,11500468.0,9698184.0,1402901.0,28341.0,181867.0,4853.0,184322.0,11184434.0,316034.0,,,,,,,,,,,,,,,
Ohio,2008,11515391.0,9686422.0,1412676.0,28959.0,187347.0,5068.0,194919.0,11184524.0,330867.0,,,,,,,,,,,,,,,
Ohio,2009,11528896.0,9675738.0,1421031.0,29064.0,192333.0,5187.0,205543.0,11184346.0,344550.0,,,,,,,,,,,,,,,
Ohio,2010,11539449.0,9662499.0,1428407.0,29768.0,198372.0,5346.0,215057.0,11182442.0,357007.0,,,,,,,,,,,,,,,
Ohio,2011,11545735.0,9647253.0,1435406.0,30133.0,205503.0,5454.0,221986.0,11177691.0,368044.0,,,,,,,,,,,,,,,
Ohio,2012,11550971.0,9629133.0,1443161.0,30429.0,214188.0,5591.0,228469.0,11171811.0,379160.0,,,,,,,,,,,,,,,
Ohio,2013,11579692.0,9623692.0,1456185.0,31021.0,226616.0,5804.0,236374.0,11187937.0,391755.0,,,,,11576684.0,13820.0,317310.0,10660.0,2790.0,130.0,1193.692,27409.662,921.162,240.829,11.057
Ohio,2014,11606573.0,9617050.0,1468930.0,31416.0,239031.0,6026.0,244120.0,11202237.0,404336.0,,,,,11602700.0,14640.0,333690.0,9030.0,2820.0,110.0,1261.861,28759.599,778.44,242.616,9.136
Ohio,2015,11622315.0,9599124.0,1481775.0,31768.0,251558.0,6304.0,251786.0,11205547.0,416768.0,,,,,11617527.0,16050.0,365960.0,9580.0,2990.0,220.0,1381.533,31500.336,824.616,257.284,19.109
Ohio,2016,11640060.0,9583162.0,1493484.0,32220.0,265162.0,6512.0,259520.0,11209857.0,430203.0,,,,,11634370.0,17250.0,385660.0,10030.0,4190.0,150.0,1482.762,33147.906,862.015,360.484,12.807
Ohio,2017,11665706.0,9574171.0,1506290.0,32817.0,278094.0,6813.0,267521.0,11220032.0,445674.0,,,,,11659650.0,16890.0,407120.0,12430.0,2870.0,270.0,1448.929,34916.657,1065.812,245.891,22.728
Ohio,2018,11680892.0,9557587.0,1519161.0,33487.0,287650.0,7206.0,275801.0,11219513.0,461379.0,,,,,11676341.0,18810.0,426850.0,14000.0,1410.0,320.0,1610.864,36556.658,1199.177,120.586,27.491
Ohio,2019,11696507.0,9543019.0,1530066.0,34001.0,297807.0,7553.0,284061.0,11221304.0,475203.0,,,,,11689100.0,16470.0,424980.0,14000.0,1430.0,690.0,1408.748,36356.777,1198.039,121.994,58.602
Ohio,2020,11798905.0,9596521.0,1556200.0,35418.0,306698.0,7954.0,296114.0,11275326.0,523579.0,2632728.0,7108706.0,2057471.0,39.47,11798905.0,12650.0,183950.0,9550.0,430.0,500.0,1072.218,15590.091,809.651,36.19,41.953
Ohio,2021,11767344.0,9544118.0,1561905.0,35896.0,312542.0,8193.0,304690.0,11230988.0,536356.0,2612547.0,7054579.0,2100218.0,39.63,11767344.0,11930.0,104930.0,11280.0,450.0,330.0,1013.993,8917.05,958.925,38.496,28.299
Ohio,2022,11777874.0,9515446.0,1574530.0,36983.0,328279.0,8535.0,314101.0,11221118.0,556756.0,2596686.0,7032450.0,2148738.0,39.65,11777874.0,18060.0,252140.0,15870.0,1130.0,420.0,1533.129,21408.023,1347.187,95.773,35.236
Ohio,2023,11824034.0,9515800.0,1590797.0,39235.0,344155.0,8898.0,325149.0,11239941.0,584093.0,2587303.0,7027849.0,2208882.0,39.69,11824034.0,20330.0,347510.0,16010.0,2500.0,230.0,1719.464,29390.139,1354.106,211.265,19.283
Ohio,2024,11883304.0,9521458.0,1610713.0,41736.0,363909.0,9151.0,336337.0,11268615.0,614689.0,2574370.0,7039395.0,2269539.0,39.75,,,,,,,,,,,
Oklahoma,2005,3548597.0,2749192.0,269299.0,301766.0,56350.0,3882.0,168108.0,3297394.0,251203.0,,,,,,,,,,,,,,,
Oklahoma,2006,3594090.0,2774199.0,273147.0,308955.0,58332.0,4205.0,175252.0,3325915.0,268175.0,,,,,,,,,,,,,,,
Oklahoma,2007,3634349.0,2794958.0,276157.0,315592.0,60644.0,4429.0,182569.0,3348731.0,285618.0,,,,,,,,,,,,,,,
Oklahoma,2008,3668976.0,2810940.0,277236.0,322816.0,62838.0,4776.0,190370.0,3368253.0,300723.0,,,,,,,,,,,,,,,
Oklahoma,2009,3717572.0,2836043.0,281437.0,330302.0,65402.0,4953.0,199435.0,3398283.0,319289.0,,,,,,,,,,,,,,,
Oklahoma,2010,3760014.0,2855050.0,285285.0,337716.0,67674.0,5462.0,208827.0,3426446.0,333568.0,,,,,,,,,,,,,,,
Oklahoma,2011,3788824.0,2866587.0,287715.0,343614.0,71479.0,5701.0,213728.0,3442609.0,346215.0,,,,,,,,,,,,,,,
Oklahoma,2012,3819320.0,2881110.0,290617.0,348570.0,74920.0,6163.0,217940.0,3460544.0,358776.0,,,,,,,,,,,,,,,
Oklahoma,2013,3853891.0,2896601.0,294841.0,354415.0,78945.0,6533.0,222556.0,3482355.0,371536.0,,,,,3853214.0,4650.0,126350.0,3490.0,300.0,30.0,1206.266,32790.548,904.959,77.857,6.488
Oklahoma,2014,3879187.0,2905023.0,297519.0,359644.0,82760.0,6868.0,227373.0,3495490.0,383697.0,,,,,3878187.0,4440.0,114790.0,2470.0,390.0,30.0,1145.123,29597.593,637.411,100.305,8.767
Oklahoma,2015,3910518.0,2916437.0,301286.0,365116.0,87737.0,7275.0,232667.0,3513712.0,396806.0,,,,,3909500.0,4880.0,119420.0,3860.0,480.0,40.0,1248.241,30545.85,986.827,122.522,9.464
Oklahoma,2016,3928143.0,2920591.0,303054.0,369999.0,89949.0,7558.0,236992.0,3518071.0,410072.0,,,,,3926331.0,5960.0,118890.0,3950.0,530.0,30.0,1517.957,30280.942,1006.792,136.005,6.877
Oklahoma,2017,3933602.0,2915738.0,304128.0,374117.0,91185.0,7817.0,240617.0,3512750.0,420852.0,,,,,3931316.0,5540.0,146370.0,3770.0,260.0,20.0,1407.925,37232.825,958.712,66.136,5.342
Oklahoma,2018,3943488.0,2914041.0,305306.0,378579.0,92835.0,8281.0,244446.0,3511490.0,431998.0,,,,,3940235.0,5940.0,167100.0,4050.0,90.0,70.0,1507.017,42407.623,1028.111,23.349,17.004
Oklahoma,2019,3960676.0,2918808.0,307330.0,381143.0,94731.0,8782.0,249882.0,3518658.0,442018.0,,,,,3956971.0,4640.0,167280.0,3790.0,200.0,140.0,1173.12,42275.013,957.803,49.786,35.886
Oklahoma,2020,3965415.0,2918654.0,311007.0,374391.0,96227.0,9256.0,255880.0,3490601.0,474814.0,963106.0,2373193.0,629116.0,36.87,3965415.0,3030.0,80950.0,2550.0,100.0,30.0,764.359,20414.509,643.817,25.975,8.574
Oklahoma,2021,3992238.0,2928209.0,315047.0,378593.0,99098.0,9640.0,261651.0,3503324.0,488914.0,963416.0,2387919.0,640903.0,36.94,3992238.0,3700.0,32600.0,3700.0,30.0,30.0,927.55,8164.593,925.546,6.262,6.262
Oklahoma,2022,4026229.0,2942232.0,318243.0,382629.0,104923.0,10130.0,268072.0,3517148.0,509081.0,967220.0,2403031.0,655978.0,37.01,4026229.0,4630.0,104880.0,4240.0,70.0,70.0,1150.208,26048.941,1053.591,17.386,17.883
Oklahoma,2023,4063882.0,2960418.0,321770.0,387055.0,109160.0,10528.0,274951.0,3533799.0,530083.0,969299.0,2420545.0,674038.0,37.13,4063882.0,5480.0,143230.0,4270.0,330.0,180.0,1347.48,35244.626,1051.704,81.941,43.8
Oklahoma,2024,4095393.0,2973266.0,325186.0,391203.0,113469.0,11062.0,281207.0,3544169.0,551224.0,966214.0,2437296.0,691883.0,37.25,,,,,,,,,,,
Oregon,2005,3613202.0,3256775.0,65155.0,55801.0,124996.0,11619.0,98856.0,3251579.0,361623.0,,,,,,,,,,,,,,,
Oregon,2006,3670883.0,3299010.0,67322.0,57663.0,130039.0,12245.0,104604.0,3289364.0,381519.0,,,,,,,,,,,,,,,
Oregon,2007,3722417.0,3335150.0,69349.0,60115.0,134572.0,12938.0,110293.0,3320019.0,402398.0,,,,,,,,,,,,,,,
Oregon,2008,3768748.0,3366833.0,71549.0,62610.0,138328.0,13469.0,115959.0,3346895.0,421853.0,,,,,,,,,,,,,,,
Oregon,2009,3808600.0,3391395.0,73298.0,65108.0,142352.0,14273.0,122174.0,3370395.0,438205.0,,,,,,,,,,,,,,,
Oregon,2010,3837614.0,3406965.0,74577.0,67028.0,146369.0,14781.0,127894.0,3385193.0,452421.0,,,,,,,,,,,,,,,
Oregon,2011,3872672.0,3427753.0,76165.0,67961.0,153951.0,15436.0,131406.0,3409759.0,462913.0,,,,,,,,,,,,,,,
Oregon,2012,3900102.0,3443489.0,77506.0,69019.0,159190.0,15966.0,134932.0,3428880.0,471222.0,,,,,,,,,,,,,,,
Oregon,2013,3924110.0,3457583.0,78800.0,69718.0,163273.0,16208.0,138528.0,3443491.0,480619.0,,,,,3922468.0,7170.0,205810.0,5780.0,880.0,90.0,1828.186,52468.752,1474.582,223.074,21.67
Oregon,2014,3965447.0,3483147.0,81278.0,70793.0,170653.0,16771.0,142805.0,3473092.0,492355.0,,,,,3963244.0,7380.0,228230.0,4360.0,1020.0,90.0,1861.859,57586.159,1100.866,257.113,23.213
Oregon,2015,4018542.0,3520026.0,83654.0,72068.0,177294.0,17458.0,148042.0,3512987.0,505555.0,,,,,4015792.0,8660.0,259820.0,6130.0,1030.0,150.0,2155.241,64699.815,1526.473,256.238,36.854
Oregon,2016,4093271.0,3571312.0,86715.0,73667.0,189067.0,18259.0,154251.0,3571057.0,522214.0,,,,,4089976.0,10030.0,280770.0,7170.0,1290.0,180.0,2453.071,68648.569,1753.8,316.139,44.255
Oregon,2017,4147294.0,3608397.0,88996.0,75147.0,196147.0,18794.0,159813.0,3608002.0,539292.0,,,,,4143625.0,9220.0,295630.0,6380.0,1000.0,180.0,2225.346,71344.535,1540.197,241.093,42.958
Oregon,2018,4183538.0,3630853.0,91216.0,76514.0,200836.0,19334.0,164785.0,3630249.0,553289.0,,,,,4181886.0,9680.0,310240.0,7760.0,440.0,390.0,2314.506,74186.384,1854.905,104.498,93.498
Oregon,2019,4216116.0,3650867.0,93259.0,77778.0,204935.0,19755.0,169522.0,3649305.0,566811.0,,,,,4217737.0,8520.0,310200.0,6720.0,560.0,510.0,2020.278,73545.6,1592.086,131.824,119.97
Oregon,2020,4243779.0,3666861.0,95224.0,79070.0,207634.0,20021.0,174969.0,3651301.0,592478.0,872829.0,2600294.0,770656.0,39.77,4243779.0,5980.0,126800.0,4400.0,200.0,240.0,1410.064,29879.266,1036.34,45.95,56.789
Oregon,2021,4254280.0,3666724.0,96861.0,79884.0,211311.0,20285.0,179215.0,3648021.0,606259.0,861205.0,2599512.0,793563.0,40.07,4254280.0,6380.0,63440.0,6420.0,140.0,30.0,1499.901,14912.982,1509.539,32.438,7.757
Oregon,2022,4247372.0,3645072.0,100048.0,81667.0,216946.0,20790.0,182849.0,3626700.0,620672.0,845963.0,2590353.0,811056.0,40.29,4247372.0,8140.0,172170.0,9800.0,310.0,160.0,1917.185,40536.36,2307.074,72.045,36.964
Oregon,2023,4253653.0,3631775.0,103073.0,84900.0,225887.0,21494.0,186524.0,3612831.0,640822.0,834674.0,2587207.0,831772.0,40.54,4253653.0,8670.0,241830.0,7630.0,840.0,180.0,2037.778,56852.075,1793.752,198.418,43.257
Oregon,2024,4272371.0,3628147.0,107235.0,88430.0,235422.0,22152.0,190985.0,3609632.0,662739.0,826215.0,2595352.0,850804.0,40.72,,,,,,,,,,,
Pennsylvania,2005,12449990.0,10631953.0,1342155.0,29735.0,294268.0,5807.0,146072.0,11904941.0,545049.0,,,,,,,,,,,,,,,
Pennsylvania,2006,12510809.0,10643317.0,1364087.0,31717.0,308789.0,6111.0,156788.0,11927569.0,583240.0,,,,,,,,,,,,,,,
Pennsylvania,2007,12563937.0,10648442.0,1384015.0,33991.0,322476.0,6411.0,168602.0,11942459.0,621478.0,,,,,,,,,,,,,,,
Pennsylvania,2008,12612285.0,10649979.0,1403066.0,36226.0,335116.0,6730.0,181168.0,11954696.0,657589.0,,,,,,,,,,,,,,,
Pennsylvania,2009,12666858.0,10659092.0,1421059.0,38449.0,348126.0,6832.0,193300.0,11973041.0,693817.0,,,,,,,,,,,,,,,
Pennsylvania,2010,12711406.0,10664123.0,1435024.0,40087.0,361262.0,7197.0,203713.0,11985062.0,726344.0,,,,,,,,,,,,,,,
Pennsylvania,2011,12747052.0,10659095.0,1450780.0,41345.0,376114.0,7602.0,212116.0,11990164.0,756888.0,,,,,,,,,,,,,,,
Pennsylvania,2012,12769123.0,10643596.0,1465248.0,42533.0,389884.0,7935.0,219927.0,11982321.0,786802.0,,,,,,,,,,,,,,,
Pennsylvania,2013,12779538.0,10616671.0,1478114.0,43765.0,404445.0,8356.0,228187.0,11967307.0,812231.0,,,,,12776309.0,24720.0,505510.0,17810.0,2510.0,280.0,1934.831,39565.965,1394.221,196.223,21.994
Pennsylvania,2014,12792392.0,10593364.0,1489345.0,44825.0,420054.0,8790.0,236014.0,11950867.0,841525.0,,,,,12788313.0,23940.0,528080.0,14500.0,2740.0,290.0,1872.335,41293.797,1133.848,214.18,22.521
Pennsylvania,2015,12789838.0,10559088.0,1498597.0,46057.0,432753.0,9244.0,244099.0,11919519.0,870319.0,,,,,12784826.0,24970.0,573920.0,16550.0,2760.0,370.0,1953.018,44890.482,1294.816,216.194,28.628
Pennsylvania,2016,12788468.0,10522731.0,1509248.0,47646.0,447091.0,9565.0,252187.0,11886170.0,902298.0,,,,,12782275.0,27220.0,616590.0,17240.0,3220.0,300.0,2129.277,48238.048,1348.664,251.833,23.235
Pennsylvania,2017,12794679.0,10492587.0,1521722.0,49096.0,460969.0,10003.0,260302.0,11856218.0,938461.0,,,,,12787641.0,27760.0,648810.0,14900.0,2150.0,510.0,2171.002,50737.427,1165.031,167.896,39.726
Pennsylvania,2018,12809107.0,10468819.0,1536333.0,50911.0,473667.0,10545.0,268832.0,11828945.0,980162.0,,,,,12800922.0,26080.0,691470.0,19010.0,910.0,810.0,2037.197,54016.968,1484.815,70.776,63.355
Pennsylvania,2019,12798883.0,10430349.0,1545082.0,52141.0,484053.0,10920.0,276338.0,11793496.0,1005387.0,,,,,12801989.0,25330.0,724990.0,21010.0,1090.0,1120.0,1978.521,56631.044,1641.464,84.987,87.565
Pennsylvania,2020,12996143.0,10561227.0,1574368.0,54374.0,505848.0,11240.0,289086.0,11941275.0,1054868.0,2702399.0,7874116.0,2419628.0,40.77,12996143.0,17400.0,310650.0,12930.0,450.0,650.0,1338.705,23903.015,994.526,34.472,49.784
Pennsylvania,2021,13015571.0,10545942.0,1582447.0,56033.0,520420.0,11645.0,299084.0,11929001.0,1086570.0,2678966.0,7865524.0,2471081.0,40.76,13015571.0,17310.0,159300.0,19690.0,400.0,380.0,1329.638,12239.494,1513.034,30.886,28.812
Pennsylvania,2022,12984990.0,10483690.0,1587643.0,58839.0,535184.0,12222.0,307412.0,11861485.0,1123505.0,2655655.0,7801607.0,2527728.0,40.88,12984990.0,28380.0,440750.0,26750.0,1100.0,600.0,2185.677,33942.652,2059.84,84.79,45.899
Pennsylvania,2023,13017721.0,10464441.0,1600450.0,64022.0,557531.0,12934.0,318343.0,11840409.0,1177312.0,2641295.0,7779715.0,2596711.0,40.97,13017721.0,33260.0,605150.0,25420.0,2770.0,430.0,2554.671,46486.478,1952.723,212.403,32.648
Pennsylvania,2024,13078751.0,10460297.0,1619718.0,69611.0,584828.0,13607.0,330690.0,11844170.0,1234581.0,2629821.0,7782998.0,2665932.0,41.05,,,,,,,,,,,
Puerto Rico,2010,3721525.0,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,2011,3678732.0,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,2012,3634488.0,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,2013,3593077.0,,,,,,,,,,,,,3593077.0,2940.0,148820.0,2450.0,0.0,10.0,818.797,41417.426,681.032,0.0,1.392
Puerto Rico,2014,3534874.0,,,,,,,,,,,,,3534874.0,2710.0,149640.0,2440.0,0.0,0.0,766.364,42331.919,689.982,0.0,0.0
Puerto Rico,2015,3473232.0,,,,,,,,,,,,,3473232.0,3320.0,179250.0,2830.0,0.0,10.0,956.458,51609.279,813.651,0.0,2.591
Puerto Rico,2016,3406672.0,,,,,,,,,,,,,3406672.0,3580.0,196840.0,2510.0,0.0,10.0,1051.173,57781.025,737.964,0.0,2.055
Puerto Rico,2017,3325284.0,,,,,,,,,,,,,3325286.0,3300.0,186470.0,2650.0,0.0,10.0,991.794,56077.582,797.225,0.0,2.406
Puerto Rico,2018,3193344.0,,,,,,,,,,,,,3193354.0,3060.0,104640.0,1790.0,0.0,10.0,958.866,32768.055,561.165,0.0,2.192
Puerto Rico,2019,3193553.0,,,,,,,,,,,,,3193694.0,2560.0,129260.0,1130.0,0.0,10.0,800.014,40473.508,352.883,0.0,3.444
Puerto Rico,2020,,,,,,,,,,,,,,3281590.0,1690.0,70870.0,1190.0,0.0,10.0,514.69,21596.848,361.715,0.0,4.266
Puerto Rico,2021,,,,,,,,,,,,,,3262711.0,1330.0,30830.0,1170.0,0.0,10.0,406.41,9450.117,359.823,0.0,3.371
Puerto Rico,2022,,,,,,,,,,,,,,3220137.0,1960.0,82970.0,1470.0,0.0,20.0,608.049,25764.742,456.502,0.0,7.453
Puerto Rico,2023,,,,,,,,,,,,,,3203792.0,2450.0,125870.0,1250.0,0.0,10.0,764.095,39288.443,390.163,0.0,1.561
Rhode Island,2005,1067916.0,939748.0,69875.0,7704.0,29915.0,1449.0,19225.0,953679.0,114237.0,,,,,,,,,,,,,,,
Rhode Island,2006,1063096.0,932328.0,70831.0,8034.0,30096.0,1434.0,20373.0,945439.0,117657.0,,,,,,,,,,,,,,,
Rhode Island,2007,1057315.0,923855.0,72053.0,8155.0,30366.0,1501.0,21385.0,936797.0,120518.0,,,,,,,,,,,,,,,
Rhode Island,2008,1055003.0,918265.0,73099.0,8477.0,31015.0,1497.0,22650.0,930812.0,124191.0,,,,,,,,,,,,,,,
Rhode Island,2009,1053646.0,913480.0,74365.0,8886.0,31502.0,1602.0,23811.0,925785.0,127861.0,,,,,,,,,,,,,,,
Rhode Island,2010,1053994.0,910370.0,75588.0,9276.0,32242.0,1610.0,24908.0,921911.0,132083.0,,,,,,,,,,,,,,,
Rhode Island,2011,1053829.0,906128.0,77372.0,9516.0,33702.0,1667.0,25444.0,917493.0,136336.0,,,,,,,,,,,,,,,
Rhode Island,2012,1054893.0,903974.0,78420.0,9887.0,34764.0,1708.0,26140.0,913833.0,141060.0,,,,,,,,,,,,,,,
Rhode Island,2013,1055560.0,901229.0,80245.0,10129.0,35455.0,1758.0,26744.0,910521.0,145039.0,,,,,1055081.0,3340.0,54680.0,2820.0,170.0,20.0,3162.79,51821.614,2668.989,162.073,15.165
Rhode Island,2014,1056511.0,898577.0,81879.0,10389.0,36445.0,1809.0,27412.0,907150.0,149361.0,,,,,1055936.0,3300.0,57540.0,2480.0,190.0,20.0,3122.348,54490.992,2347.68,178.041,15.152
Rhode Island,2015,1056886.0,895224.0,83579.0,10797.0,37452.0,1865.0,27969.0,902778.0,154108.0,,,,,1056065.0,3610.0,63240.0,2730.0,190.0,40.0,3418.35,59882.678,2583.174,175.179,35.983
Rhode Island,2016,1057816.0,892585.0,85272.0,11055.0,38277.0,1909.0,28718.0,899013.0,158803.0,,,,,1056770.0,4190.0,67120.0,2740.0,340.0,30.0,3968.697,63512.401,2589.021,318.896,27.442
Rhode Island,2017,1056554.0,888998.0,86665.0,11354.0,38220.0,1997.0,29320.0,893494.0,163060.0,,,,,1055673.0,4100.0,70980.0,3420.0,200.0,30.0,3885.673,67237.677,3234.903,193.242,26.523
Rhode Island,2018,1059338.0,887380.0,89062.0,11713.0,39031.0,2094.0,30058.0,890428.0,168910.0,,,,,1058287.0,4340.0,76650.0,3050.0,90.0,60.0,4097.187,72428.368,2878.236,81.263,53.861
Rhode Island,2019,1058158.0,883779.0,90630.0,11899.0,38952.0,2159.0,30739.0,885365.0,172793.0,,,,,1059361.0,3450.0,67210.0,2310.0,90.0,80.0,3251.96,63439.186,2182.448,84.013,76.461
Rhode Island,2020,1096530.0,913395.0,95656.0,12499.0,40466.0,2235.0,32279.0,913697.0,182833.0,211710.0,690749.0,194071.0,40.22,1096530.0,2290.0,25070.0,1480.0,60.0,70.0,2090.23,22864.855,1346.064,54.718,61.102
Rhode Island,2021,1097246.0,911361.0,97325.0,12896.0,40571.0,2255.0,32838.0,909911.0,187335.0,208611.0,689024.0,199611.0,40.39,1097246.0,2220.0,18610.0,2980.0,50.0,40.0,2021.425,16963.379,2714.979,42.835,38.278
Rhode Island,2022,1099498.0,907901.0,100299.0,13594.0,41725.0,2330.0,33649.0,905220.0,194278.0,207405.0,686538.0,205555.0,40.51,1099498.0,3380.0,45880.0,3010.0,70.0,110.0,3075.04,41730.863,2741.251,65.484,100.046
Rhode Island,2023,1103429.0,906226.0,102708.0,14588.0,42887.0,2452.0,34568.0,902272.0,201157.0,205629.0,685884.0,211916.0,40.66,1103429.0,4510.0,61690.0,2880.0,190.0,80.0,4085.446,55908.445,2612.764,173.097,73.408
Rhode Island,2024,1112308.0,907310.0,105806.0,15682.0,45061.0,2604.0,35845.0,903332.0,208976.0,204591.0,689118.0,218599.0,40.73,,,,,,,,,,,
South Carolina,2005,4270150.0,2914430.0,1237906.0,19310.0,48895.0,2896.0,46713.0,4111676.0,158474.0,,,,,,,,,,,,,,,
South Carolina,2006,4357847.0,2977023.0,1254565.0,20473.0,51637.0,3134.0,51015.0,4182158.0,175689.0,,,,,,,,,,,,,,,
South Carolina,2007,4444110.0,3040155.0,1268537.0,21728.0,54727.0,3350.0,55613.0,4249899.0,194211.0,,,,,,,,,,,,,,,
South Carolina,2008,4528996.0,3098698.0,1285421.0,23133.0,57416.0,3695.0,60633.0,4316972.0,212024.0,,,,,,,,,,,,,,,
South Carolina,2009,4589872.0,3141756.0,1295429.0,23923.0,59657.0,3817.0,65290.0,4364036.0,225836.0,,,,,,,,,,,,,,,
South Carolina,2010,4635846.0,3170819.0,1305355.0,24694.0,61859.0,3988.0,69131.0,4399150.0,236696.0,,,,,,,,,,,,,,,
South Carolina,2011,4672655.0,3194904.0,1312403.0,24964.0,64520.0,4032.0,71832.0,4432756.0,239899.0,,,,,,,,,,,,,,,
South Carolina,2012,4719027.0,3224890.0,1321696.0,25221.0,67786.0,4099.0,75335.0,4474976.0,244051.0,,,,,,,,,,,,,,,
South Carolina,2013,4766469.0,3256012.0,1331492.0,25500.0,70355.0,4288.0,78822.0,4517484.0,248985.0,,,,,4764080.0,4270.0,131490.0,4770.0,150.0,40.0,895.451,27600.292,1001.243,31.066,8.396
South Carolina,2014,4826858.0,3297938.0,1341751.0,25815.0,73923.0,4510.0,82921.0,4570399.0,256459.0,,,,,4823617.0,4230.0,153560.0,4490.0,120.0,10.0,877.557,31834.202,930.008,25.085,2.902
South Carolina,2015,4896006.0,3346961.0,1353152.0,26330.0,77880.0,4738.0,86945.0,4630857.0,265149.0,,,,,4891938.0,4420.0,170650.0,4610.0,230.0,30.0,902.914,34883.721,942.571,46.198,5.11
South Carolina,2016,4963031.0,3394789.0,1363711.0,26847.0,82078.0,4857.0,90749.0,4689360.0,273671.0,,,,,4957968.0,5100.0,181280.0,4160.0,350.0,20.0,1029.454,36562.761,838.852,70.593,3.429
South Carolina,2017,5027102.0,3441595.0,1372490.0,27374.0,86286.0,4858.0,94499.0,4742317.0,284785.0,,,,,5021268.0,5030.0,204080.0,5030.0,240.0,40.0,1001.142,40643.12,1002.336,48.195,7.966
South Carolina,2018,5091702.0,3487431.0,1381937.0,27894.0,90485.0,4985.0,98970.0,4794923.0,296779.0,,,,,5084156.0,5080.0,228060.0,3900.0,100.0,20.0,998.789,44857.2,766.499,19.669,3.54
South Carolina,2019,5157702.0,3534740.0,1391272.0,28540.0,95094.0,5077.0,102979.0,4848413.0,309289.0,,,,,5148714.0,4680.0,227960.0,4000.0,190.0,20.0,907.994,44274.357,775.922,36.708,4.467
South Carolina,2020,5132249.0,3522035.0,1371700.0,29773.0,96804.0,5339.0,106598.0,4778470.0,353779.0,1118900.0,3083054.0,930295.0,39.87,5132249.0,3710.0,101830.0,3440.0,60.0,30.0,721.906,19841.789,669.492,11.106,6.625
South Carolina,2021,5194274.0,3569966.0,1377255.0,30409.0,100045.0,5457.0,111142.0,4828327.0,365947.0,1122929.0,3111256.0,960089.0,40.05,5194274.0,4380.0,56710.0,2540.0,100.0,20.0,842.851,10918.369,489.77,19.059,3.273
South Carolina,2022,5287935.0,3642143.0,1386279.0,31440.0,105366.0,5848.0,116859.0,4902612.0,385323.0,1135894.0,3154592.0,997449.0,40.2,5287935.0,5850.0,148510.0,4790.0,320.0,40.0,1107.048,28083.742,905.647,60.137,7.753
South Carolina,2023,5387830.0,3716785.0,1396737.0,33628.0,111884.0,6220.0,122576.0,4978260.0,409570.0,1147322.0,3203571.0,1036937.0,40.34,5387830.0,6500.0,194240.0,4660.0,680.0,90.0,1205.866,36051.249,865.283,126.767,16.148
South Carolina,2024,5478831.0,3780966.0,1407815.0,36033.0,118981.0,6613.0,128423.0,5042836.0,435995.0,1152071.0,3249815.0,1076945.0,40.48,,,,,,,,,,,
South Dakota,2005,775493.0,682268.0,7582.0,67149.0,5971.0,446.0,12077.0,757944.0,17549.0,,,,,,,,,,,,,,,
